	text	labels	predicted	cross_predicted
776	#Conservatives Don't like #Liberals, Because The Definition of Liberty is Different for both, For the #Conservatives Freedom means The #Freedom to #Obstruct #Impede and #Prevent #Progress in #HumanRights #CivilRights and #Society in General. To the #Liberals Freedom comes with	0	0	0
777	@USER Watch ielts liz .. she is amazing	0	0	0
779	#BlackEyedPeas Tackle Gun Control, Social Justice on New Song ‘Big Love’ URL URL	0	0	0
781	#WednesdayMotivation when you are a #startup #Entrepreneur | #Boss and you and you want to salute all the other start-up Entrepreneurs doing their thing. Especially ones who lack the true insight in doing tasks that need to be done because of the law URL	0	0	0
784	#Congratulations Erika Ikizake who won a 7-Day MARTA Pass courtesy of MARTA and Campus Services! Keep following us for more prizes. #Staytuned #TheStateWay #GoPanthers  @USER @USER URL	0	0	0
785	#HurricanceFlorence God bless President Donald J Trump . Thank you for your service you are a saint.  The haters are going to hate but keep up the great work.	0	0	0
787	69. he managed it... URL	0	0	0
788	@USER   God help us all	0	0	0
789	@USER Hillary Clinton talking about gun control. I'm sure this thread will be full of well-reasoned and data driven responses.    Oh.  Well.  Maybe not.	0	0	0
790	#Democrat last ditch effort to STOP #KavanaughConfirmation and to smear his good Name #Liberals trying to protect Abortions😢 #Boycott36 URL	0	0	0
792	#KendallJenner looks amazing!!! Who cares if she is nude! Not everyone likes nudity for sexual desire. Some like it for the artistry in it. #me @USER Every woman on the planet has the same parts. She is just comfortable with hers. #YouGotThis	0	0	0
793	#Scorpio's are sure to be committed partners. Keep them satisfied in bed and you are all set.	0	0	0
794	#Wisdom #Wellness I will teach you the right way to build your own private, online 'traffic economy' so you are never short of prospects and sales again URL URL	0	0	0
801	0-8 En Taller : S-2, M-5, BX-6 (20:59:35)	0	0	0
803	@USER Gul Bukhari is Gul Bukhari bcoz she is her own! Iron Lady! More Power to you 👊👍👌	0	0	0
804	Aparently my computer doesn't want to operate at the moment. So I will upload the episodes  Individually.  Sorry for the inconvenience.	0	0	0
805	"#ChristineBlaseyFord / Democrats condemn conservatives for having made up their minds""  while at the same time ""having made up their minds"" to condemn Kavanaugh without question AND to vote no on Kavanaugh before the hearings URL"	0	0	0
806	@USER I see your point but the school shootings are extremely controversial with bickering over gun control vs gun rights. Just that the Nike controversy is the current one	0	0	0
807	#NunsProtest sad nobody supporting the “Sisters” the “mother Superior” of Christian community...is it so difficult to stand by the victim whether she is nun or ordinary victim	0	0	0
808	9) Pornhub, the thoughtful people they are, are taking suggestions of more category of underserved communities and they are _____	0	0	0
809	@USER @USER I agree with you. Read the first paragraph and struggled to get past the condescension. She is a lawyer with an educated opinion. There are other lawyers with differing educated opinions.	0	0	0
811	#ProudFathersWithRTG bafethu i love how good y'all look with your kids, i hope you are supportive to them and their moms... Im truly inspired to be the best father once im a father (if i ever become one)	0	0	0
812	(P2) because Hussain a.s message  is not for only the Muslims he is for the entire  Humanity . Really great message for the entire world . URL	0	0	0
815	#LifeIsButepu when your friends dont know you are using their pics as memes on twitter... URL	0	0	0
816	#TheNunMovie was just as scary as I thought it would be 😳 Clearly the critics don't think she is terrifyingly creepy. I like how it ties in with #TheConjuring series.	0	0	0
817	#BreakingNews:  #Trump issues a statement about Christine Blasey Ford.  See it now!  Visit URL #BlueWave2018 #BlueTsunami2018 #MAGA #Democrats #Liberals #SCOTUS @USER #Crypto URL	0	0	0
819	#Wotd - Isaiah 58:11 “The Lord will guide you continually, giving you water when you are dry and restoring your strength. You will be like a well-watered garden, like an ever-flowing… URL	0	0	0
820	"#GreatAwakening  #QAnon #Resist #ImpeachTrump #Mueller #MuellerTime  liberals who liked/retweeted my post and don't know what exculpatory"" means. lol. It's a testament to their lack of interest in details.  Thanks guys!! URL"	0	0	0
822	#Repost @USER with get_repost ・・・ #MOTTO “PR IS IN YOUR CAR!” (or wherever you are) Do you aspire break into the #entertainment #industry or start your own #PR #business? Do you need… URL	0	0	0
824	@USER if he is im getting turnt with the holo keef regardless	0	0	0
825	.@USER talks about @USER #Vyvx #Cloud Connect now offering secure and reliable connectivity to @USER Direct Connect via @USER @USER  URL URL	0	0	0
828	#100DaysofCode  day 10: React and Redux with @USER Montreal URL	0	0	0
830	#ARSYoungjaeDay HAPPY BIRTHDAY CHOI YOUNGJAE 😭😭😭 with vocals of a god and a contagious laughter, he is the most beautiful man!!! i could never feel sad whenever i see an img of him or just a snippet of him in a video, he always brightens my day. the last img is me when i saw URL	0	0	0
831	? Tickets for #htafc's away match against #WatfordFC will go on sale to supporters with 270+ Priority Points on Monday 2… URL	0	0	0
832	@USER u put a privileged NFL player in ur ad for 30th anniv that has sacrificed nothing he is still rich &amp;  has his life. Tom Burnett a passenger on doom flight 93 told his wife WE CAN DO IT. He &amp; others sacrificed everything! Gave their life to save others! That is everything	0	0	0
836	#Antifa invaded a memorial in recognition of Kate Steinle in Austin, Texas, and tried to comfort him it looked like when it was struggling, but has returned to the Southern District of New York, is recused from the Michael Cohen raid, Trump has my full support. Moving on .	0	0	0
837	@USER Laws are for the law abiding citizens. We have the second amendment. We don’t need more gun control. Criminals don’t care they will use guns until the end of time! Figure out how to stop them from using guns!	0	0	0
838	#OnAirNow Jon Bellion - He Is The Same URL #1RSIDANCE URL	0	0	0
839	#Immigration Public Charge Rule has been law for 109 years U.S social safety net was designed to support U.S Citizens Not to finance foreigners lives in he U.S  #Trump #MAGA . URL via @USER	0	0	0
840	#Florence List:  URL  Hurricane Florence feeds ..  #Trump #MAGA central #VA    | @USER ..close-up view..excessive rainfall outlook for today through 8 a.m. Monday. Purple areas are in the highest risk. #vawx #ncwx #nrv #rke URL |	0	0	0
841	"#Feckless I encourage liberals and Democrats not to waste a lot of time expending the energy on trying to convince a Trump voter. We don’t need them. We’re the majority."" URL via @USER"	0	0	0
843	#Emmys2018 Sanda Ho is not Asia America she is Canadian this description was on @USER	0	0	0
844	#WeLoveSergioBecause he is the sweetest guy ever! He loves us so much and I'm so happy to be his fan! URL	0	0	0
845	@USER @USER I'm in NC. Thursday's I work at a nursing home doing hair. Around 10:15 I heard all of the Tv's do the alert. Then afterwards, tests on a few TV'S. I went to lunch and at 11:50, one was on the radio. It was so strange. I keep saying that, but it was unusual	0	0	0
846	"I'am so sleepy.. { Bot cuddles up to  you }  { #RogueBot }"""	0	0	0
848	#WCW - @USER does it again with her live coverage and YouTube videos for #textureontherunway! She is the official natural hair media company of NYC, Emmy award winner and so fierce!… URL	0	0	0
849	#CTRiders Hope you are enjoying your Friday! If you're looking for a way to enjoy this nice weather this weekend, September is #ReadANewBookMonth and there is nothing like reading a new book on a patio with a nice cup of coffee :) Anyone ready anything interesting this month? URL	0	0	0
850	1) Wow, safe sex! That's hot! We love a butch top who also receives! URL	0	0	0
851	"...ANTIFA men"" get themselves riled up before a big Anti Trump rally by playing the theme song from the Wonder Woman movie on repeat. Or was it Power ⚡️Rangers?! 🤔 URL"	0	0	0
852	#BrettKavanaugh   ... but anyway, there is the matter of a replacement for Justice Kennedy here, but the bigger one is of conservatives fortifying the SCOTUS majority for decades to come against libs who are no longer hiding desire to directly attack the Bill of Rights....	0	0	0
859	#Kavanaugh typical #liberals , #Democrats URL	0	0	0
